2021/05/21 14:00:33 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:00:33 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:00:33 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:00:33 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:00:33 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:00:33 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 9.033 seconds = 8.246 user + 0.788 sys
Maximum Resident Size: 3589824 KB
Page faults with physical i/o: 0
2021/05/21 14:00:43 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:00:43 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:00:43 kid1| Service Name: squid
2021/05/21 14:00:43 kid1| Process ID 2473
2021/05/21 14:00:43 kid1| Process Roles: worker
2021/05/21 14:00:43 kid1| With 1024 file descriptors available
2021/05/21 14:00:43 kid1| Initializing IP Cache...
2021/05/21 14:00:43 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:00:43 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:00:43 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:00:43 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:00:43 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:00:43 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:00:43 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:00:43 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:00:43 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:00:43 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:00:43 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:00:43 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 9.478 seconds = 8.608 user + 0.870 sys
Maximum Resident Size: 3590112 KB
Page faults with physical i/o: 0
2021/05/21 14:00:51 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:00:51 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:00:51 kid1| Service Name: squid
2021/05/21 14:00:51 kid1| Process ID 2475
2021/05/21 14:00:51 kid1| Process Roles: worker
2021/05/21 14:00:51 kid1| With 1024 file descriptors available
2021/05/21 14:00:51 kid1| Initializing IP Cache...
2021/05/21 14:00:51 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:00:51 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:00:51 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:00:51 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:00:51 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:00:51 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:00:51 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:00:51 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:00:51 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:00:51 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:00:51 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:00:51 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.591 seconds = 7.831 user + 0.761 sys
Maximum Resident Size: 3591232 KB
Page faults with physical i/o: 0
2021/05/21 14:01:02 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:01:02 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:01:02 kid1| Service Name: squid
2021/05/21 14:01:02 kid1| Process ID 2478
2021/05/21 14:01:02 kid1| Process Roles: worker
2021/05/21 14:01:02 kid1| With 1024 file descriptors available
2021/05/21 14:01:02 kid1| Initializing IP Cache...
2021/05/21 14:01:02 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:01:02 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:01:02 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:01:02 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:01:02 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:01:02 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:01:02 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:01:02 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:01:02 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:01:02 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:01:02 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:01:02 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 10.022 seconds = 9.115 user + 0.906 sys
Maximum Resident Size: 3591552 KB
Page faults with physical i/o: 0
2021/05/21 14:01:10 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:01:10 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:01:10 kid1| Service Name: squid
2021/05/21 14:01:10 kid1| Process ID 2480
2021/05/21 14:01:10 kid1| Process Roles: worker
2021/05/21 14:01:10 kid1| With 1024 file descriptors available
2021/05/21 14:01:10 kid1| Initializing IP Cache...
2021/05/21 14:01:10 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:01:10 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:01:10 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:01:10 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:01:10 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:01:10 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:01:10 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:01:10 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:01:10 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:01:10 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:01:10 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:01:10 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.511 seconds = 7.792 user + 0.719 sys
Maximum Resident Size: 3591776 KB
Page faults with physical i/o: 0
2021/05/21 14:01:17| Removing PID file (/var/run/squid.pid)
2021/05/21 14:01:21| Created PID file (/var/run/squid.pid)
2021/05/21 14:01:25 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:01:25 kid1| Creating missing swap directories
2021/05/21 14:01:25 kid1| No cache_dir stores are configured.
2021/05/21 14:01:25| Removing PID file (/var/run/squid.pid)
2021/05/21 14:01:30| Created PID file (/var/run/squid.pid)
2021/05/21 14:01:34 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:01:34 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:01:34 kid1| Service Name: squid
2021/05/21 14:01:34 kid1| Process ID 2502
2021/05/21 14:01:34 kid1| Process Roles: worker
2021/05/21 14:01:34 kid1| With 1024 file descriptors available
2021/05/21 14:01:34 kid1| Initializing IP Cache...
2021/05/21 14:01:34 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:01:34 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:01:34 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:01:34 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:01:34 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:01:34 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:01:34 kid1| Local cache digest enabled; rebuild/rewrite every 3600/3600 sec
2021/05/21 14:01:34 kid1| Store logging disabled
2021/05/21 14:01:34 kid1| Swap maxSize 0 + 262144 KB, estimated 20164 objects
2021/05/21 14:01:34 kid1| Target number of buckets: 1008
2021/05/21 14:01:34 kid1| Using 8192 Store buckets
2021/05/21 14:01:34 kid1| Max Mem  size: 262144 KB
2021/05/21 14:01:34 kid1| Max Swap size: 0 KB
2021/05/21 14:01:34 kid1| Using Least Load store dir selection
2021/05/21 14:01:34 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:01:34 kid1| Finished loading MIME types and icons.
2021/05/21 14:01:34 kid1| HTCP Disabled.
2021/05/21 14:01:34 kid1| Pinger socket opened on FD 15
2021/05/21 14:01:34 kid1| Squid plugin modules loaded: 0
2021/05/21 14:01:34 kid1| Adaptation support is off.
2021/05/21 14:01:34 kid1| Accepting HTTP Socket connections at local=[::]:3128 remote=[::] FD 12 flags=9
2021/05/21 14:01:34 kid1| Accepting HTTP Socket connections at local=[::]:8080 remote=[::] FD 13 flags=9
2021/05/21 14:01:34| pinger: Initialising ICMP pinger ...
2021/05/21 14:01:34| pinger: ICMP socket opened.
2021/05/21 14:01:34| pinger: ICMPv6 socket opened
2021/05/21 14:01:35 kid1| storeLateRelease: released 0 objects
2021/05/21 14:01:41| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:800::200d]: (101) Network is unreachable
2021/05/21 14:01:42| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:811::2003]: (101) Network is unreachable
2021/05/21 14:02:01| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 14:02:01| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:c:face:b00c:0:3]: (101) Network is unreachable
2021/05/21 14:02:13| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:805::200a]: (101) Network is unreachable
2021/05/21 14:02:14| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:b:face:b00c:0:8c]: (101) Network is unreachable
2021/05/21 14:03:31| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:812::200e]: (101) Network is unreachable
2021/05/21 14:03:38| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:801::200a]: (101) Network is unreachable
2021/05/21 14:03:43| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80e::2003]: (101) Network is unreachable
2021/05/21 14:03:55| SendEcho ERROR: sending to ICMPv6 packet to [2620:1ec:c11::200]: (101) Network is unreachable
2021/05/21 14:04:41| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:803::2003]: (101) Network is unreachable
2021/05/21 14:04:43| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:806::2003]: (101) Network is unreachable
2021/05/21 14:04:46| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:802::200e]: (101) Network is unreachable
2021/05/21 14:11:26| SendEcho ERROR: sending to ICMPv6 packet to [2600:1403:5400:59c::611]: (101) Network is unreachable
2021/05/21 14:11:55| SendEcho ERROR: sending to ICMPv6 packet to [2620:1ec:c11::200]: (101) Network is unreachable
2021/05/21 14:12:04| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80e::2003]: (101) Network is unreachable
2021/05/21 14:12:04| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:804::200d]: (101) Network is unreachable
2021/05/21 14:12:10| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:802::2003]: (101) Network is unreachable
2021/05/21 14:12:11| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:800::2004]: (101) Network is unreachable
2021/05/21 14:12:30| SendEcho ERROR: sending to ICMPv6 packet to [2600:1403:5400:588::57]: (101) Network is unreachable
2021/05/21 14:12:38| SendEcho ERROR: sending to ICMPv6 packet to [2620:1ec:bdf::57]: (101) Network is unreachable
2021/05/21 14:12:44| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:803::2003]: (101) Network is unreachable
2021/05/21 14:13:05| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80d::2003]: (101) Network is unreachable
2021/05/21 14:15:45| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:813::200e]: (101) Network is unreachable
2021/05/21 14:15:49| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 14:15:53| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:c:face:b00c:0:3]: (101) Network is unreachable
2021/05/21 14:15:54| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:811::200a]: (101) Network is unreachable
2021/05/21 14:15:59| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:b:face:b00c:0:8c]: (101) Network is unreachable
2021/05/21 14:16:38| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:400c:c0d::9c]: (101) Network is unreachable
2021/05/21 14:16:42| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:801::2002]: (101) Network is unreachable
2021/05/21 14:16:43| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:810::200e]: (101) Network is unreachable
2021/05/21 14:16:46| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:805::2003]: (101) Network is unreachable
2021/05/21 14:16:53| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80f::2008]: (101) Network is unreachable
2021/05/21 14:17:57| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80e::2003]: (101) Network is unreachable
2021/05/21 14:23:24| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:800::200d]: (101) Network is unreachable
2021/05/21 14:23:24| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:813::2003]: (101) Network is unreachable
2021/05/21 14:23:33| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:803::2003]: (101) Network is unreachable
2021/05/21 14:23:35| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80d::2003]: (101) Network is unreachable
2021/05/21 14:23:36| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:812::200e]: (101) Network is unreachable
2021/05/21 14:23:36| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 14:23:36| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:c:face:b00c:0:3]: (101) Network is unreachable
2021/05/21 14:23:47| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:811::200a]: (101) Network is unreachable
2021/05/21 14:23:47| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:b:face:b00c:0:8c]: (101) Network is unreachable
2021/05/21 14:24:10| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:806::200e]: (101) Network is unreachable
2021/05/21 14:24:10| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80e::200a]: (101) Network is unreachable
2021/05/21 14:24:17| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:810::2016]: (101) Network is unreachable
2021/05/21 14:25:55| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:802::2002]: (101) Network is unreachable
2021/05/21 14:29:55| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80f::2010]: (101) Network is unreachable
2021/05/21 14:31:56| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:804::200d]: (101) Network is unreachable
2021/05/21 14:31:57| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80e::2003]: (101) Network is unreachable
2021/05/21 14:32:03| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:800::2004]: (101) Network is unreachable
2021/05/21 14:32:19| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:803::2003]: (101) Network is unreachable
2021/05/21 14:32:21| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:802::200e]: (101) Network is unreachable
2021/05/21 14:32:21| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:80d::2003]: (101) Network is unreachable
2021/05/21 14:32:31| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:812::200e]: (101) Network is unreachable
2021/05/21 14:32:35| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 14:32:35| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:c:face:b00c:0:3]: (101) Network is unreachable
2021/05/21 14:32:38| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f2ff:c3:face:b00c:0:1cc9]: (101) Network is unreachable
2021/05/21 14:32:55| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:806::200a]: (101) Network is unreachable
2021/05/21 14:32:55| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f0ff:b:face:b00c:0:8c]: (101) Network is unreachable
2021/05/21 14:33:23| SendEcho ERROR: sending to ICMPv6 packet to [2606:4700:10::6816:35b5]: (101) Network is unreachable
2021/05/21 14:33:57| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:810::200e]: (101) Network is unreachable
2021/05/21 14:37:51| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 14:46:59 kid1| Logfile: opening log stdio:/var/spool/squid/netdb.state
2021/05/21 14:46:59 kid1| Logfile: closing log stdio:/var/spool/squid/netdb.state
2021/05/21 14:46:59 kid1| NETDB state saved; 21 entries, 8 msec
2021/05/21 14:52:28| FATAL: Squid is already running: Found fresh instance PID file (/var/run/squid.pid) with PID 2497
    exception location: Instance.cc(121) ThrowIfAlreadyRunningWith

2021/05/21 14:55:35| SendEcho ERROR: sending to ICMPv6 packet to [2620:1ec:c11::200]: (101) Network is unreachable
2021/05/21 14:58:57| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 15:01:56| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:813::2003]: (101) Network is unreachable
2021/05/21 15:03:10| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:806::200a]: (101) Network is unreachable
2021/05/21 15:23:58| SendEcho ERROR: sending to ICMPv6 packet to [2a03:2880:f1ff:83:face:b00c:0:25de]: (101) Network is unreachable
2021/05/21 15:25:21| SendEcho ERROR: sending to ICMPv6 packet to [2620:1ec:c11::200]: (101) Network is unreachable
2021/05/21 15:27:01| SendEcho ERROR: sending to ICMPv6 packet to [2600:1403:5400::b81b:c9d1]: (101) Network is unreachable
2021/05/21 15:31:56| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:813::2003]: (101) Network is unreachable
2021/05/21 15:32:47| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:805::200a]: (101) Network is unreachable
2021/05/21 15:52:35| SendEcho ERROR: sending to ICMPv6 packet to [2620:1ec:c11::200]: (101) Network is unreachable
2021/05/21 16:05:45 kid1| Logfile: opening log stdio:/var/spool/squid/netdb.state
2021/05/21 16:05:45 kid1| Logfile: closing log stdio:/var/spool/squid/netdb.state
2021/05/21 16:05:45 kid1| NETDB state saved; 24 entries, 3 msec
2021/05/21 16:29:06| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:805::200a]: (101) Network is unreachable
2021/05/21 16:32:00| SendEcho ERROR: sending to ICMPv6 packet to [2607:f8b0:4008:813::2003]: (101) Network is unreachable
